fips,margin_08,margin_12,margin_16,margin_20
22075,0.3363001244138195,0.28060576453346364,0.33607642830117285,0.362992554930089
18001,0.2572337748834455,0.39513771349438376,0.5245801058363371,0.5243155746357943
21157,0.24723962032672564,0.34236986127020497,0.5186473198225207,0.5241152076350623
53019,0.12824907169380179,0.20347979946918315,0.3096381684277938,0.2942523471490726
56035,0.5463728191000918,0.6237030205210975,0.6434721898999302,0.6187122736418511
17179,0.06049738465875282,0.17866114969705926,0.28497008540262364,0.25624167294213057
40077,0.3707165109034268,0.3829506466086039,0.5671604938271605,0.6295598964462227
37047,0.078988551190182,0.07869425823375104,0.2209441036128153,0.27928609241473185
53023,0.42461762563729055,0.45254901960784316,0.45860389610389607,0.4721289456010745
55015,-0.021643877011407353,0.11550729040097202,0.21608838775587424,0.19626957821537666
05067,0.16320315299175925,0.1820906706631698,0.32966817200078535,0.43763504223138877
48397,0.4617975425684525,0.5325516815797593,0.47466417060891997,0.3769460577833033
17055,0.02811007993133413,0.16812922698563526,0.45270598392057404,0.4757865349511436
40107,0.28207615813727865,0.3009220452640402,0.4698703279938978,0.5354135710747895
22063,0.7189342136288611,0.7040142135361723,0.7252512998266898,0.6994940978077572
21141,0.28595041322314046,0.32638690646112856,0.4609948604992658,0.4836437246963563
48319,0.47053276756247053,0.6015267175572518,0.6346809547004384,0.6200485044462409
54079,0.23520865283719428,0.3713884515552529,0.4774782146217731,0.4265113504789306
05145,0.47245409015025036,0.5371963180926512,0.578521729627336,0.5894123360854784
48351,0.3222433460076045,0.4327731092436975,0.49451371571072317,0.6086314407614046
40001,0.38654708520179376,0.34796044499381956,0.5224180581323439,0.5906021384355655
12001,-0.21552115615962525,-0.17344869429345566,-0.22519499010381216,-0.2716052845642479
37159,0.22839506172839502,0.2603918903613094,0.36748153080313267,0.3566777462946818
23001,-0.15216043755697362,-0.12756238223034316,0.09421756414889776,0.028122711090670605
20189,0.7202632816173014,0.7422422422422422,0.7280086346465192,0.7498769079271295
39023,0.025101093305376687,0.01760654049182442,0.1953203622945321,0.23291596586307856
06027,0.09140982069612091,0.1178280264574681,0.13670918696044326,-0.0014766374854973119
51047,0.0967022947165797,0.16323083801102778,0.2534069814823199,0.19896002360230125
26019,-0.07411000097002612,0.03940286381639074,0.1400058702670971,0.09142064916000653
49003,0.6253017105677405,0.7815056378509839,0.5142615421803238,0.6317756317756318
40059,0.7172104926423544,0.7587168758716876,0.7919191919191919,0.8009414929388029
48405,0.27294751009421264,0.3457994579945799,0.48077462812236876,0.506496751624188
51075,0.22528259831237069,0.28388650560698425,0.25053840631730073,0.1935693215339233
30069,0.53,0.6409395973154361,0.7711598746081504,0.737891737891738
21223,0.1980587618048268,0.21977401129943502,0.49973586899101957,0.5127314814814815
40047,0.5095524500265345,0.5246132208157526,0.5350820579015305,0.5372715113687027
56027,0.5978344934261407,0.6482649842271293,0.771781033153431,0.7362385321100917
55073,-0.08863703267589046,0.06085845168516735,0.18205057444552575,0.180010683899884
35043,-0.12751151287736656,-0.050729933846816955,-0.02734458801590839,-0.08377524098116562
31103,0.551594746716698,0.6486486486486487,0.8151750972762647,0.8056603773584906
01123,0.3652322510486251,0.3241375616027427,0.4159100734976221,0.43370968510313945
32001,0.3180865256336955,0.39941548952752076,0.5137161667885881,0.49038013964313426
54039,0.004340446168768164,0.1188298343877181,0.2063976745426423,0.14656388307961676
51620,-0.28077704992093966,-0.3065961847851069,-0.27103960396039606,-0.255791030064071
22127,0.38171884229178976,0.4011022657685242,0.4651381909547739,0.494136546184739
37141,0.1562592109141438,0.20440173073722745,0.30404107565011823,0.29948198659603736
36087,-0.05893655488565963,-0.06558951965065501,-0.050878226281435845,-0.01739720288091301
26133,0.10139669871213497,0.21032635168046765,0.4370104746626404,0.46346013464190117
18085,0.3733988186102078,0.5223542727787209,0.551540414329144,0.5067482605415374
22005,0.3567456142234437,0.3428196490128486,0.3597314454018257,0.3255194544725231
13097,-0.018390428988980245,-0.039564500643104294,-0.10752200819314911,-0.2512082887158857
41049,0.2708230655495318,0.3478374153204794,0.42466783655051393,0.4327862446268073
29187,0.04562118126272907,0.1952633908809207,0.45387229910172366,0.4809471090318203
29103,0.22381422924901184,0.25907000510986206,0.55382967327263,0.6181229773462783
20085,0.2403646249800096,0.29338691998538546,0.4188929631569757,0.4003645200486027
40119,0.26980300316848055,0.28347622759158225,0.28321741324011673,0.23307357554903346
28089,0.15595845057014107,0.15704746726916952,0.16091724382880485,0.1180615958107748
13197,0.12280150753768843,0.10104199557941274,0.22243166823751176,0.26565517241379316
17107,0.16896712158808935,0.320760986956883,0.401154163231657,0.39837520686023775
20161,0.0702700352219855,0.12681338201914533,0.04517704517704518,-0.04588613881053588
48107,0.2805642633228841,0.27588136541689984,0.41588785046728977,0.44495647721454173
46127,0.13842358135307098,0.25223802001053186,0.3877137428752375,0.3635234330886504
42085,0.002861336652979274,0.02542390512847187,0.25009073678267535,0.26013735031231666
13045,0.329371465354729,0.37674025817348294,0.4014493416239941,0.3899250991334998
13289,-0.06970568709891567,-0.08668730650154799,0.015790772267456232,0.07335733573357339
55003,-0.37135526008864006,-0.3081994725485495,-0.08932626797880394,-0.10962658444672829
56009,0.5490621609052859,0.6289168124701766,0.7405372405372406,0.7253945480631276
01067,0.29683163737280294,0.2941379310344827,0.416240488960958,0.43030759303075933
27167,0.06912712360867018,0.19489414694894147,0.3769441903019213,0.3795918367346938
51155,0.19528239202657804,0.24766323258511286,0.4065643197458973,0.4144797421731123
47051,0.22521798990362552,0.28933474128827874,0.4372058913402188,0.47684507631193807
16055,0.26265904540463736,0.34340070945719825,0.4252029086081525,0.43039402978404884
17025,0.23256894948868917,0.44126123071707074,0.6363491557820962,0.65349985477781
18149,-0.03222057891400809,0.10614716636197441,0.4203338391502276,0.4680272108843538
40005,0.438639623028068,0.4802094240837696,0.6543382646941223,0.7036555947300056
45025,0.029525032092426184,0.032939189189189144,0.14309901914993,0.20481034117397756
48063,0.23297569520472955,0.33471837488457984,0.42734478203434617,0.4411067193675889
16067,0.5017416545718432,0.5810985228739424,0.5414847161572052,0.5898911547604154
12021,0.2248711158689467,0.3007110276361685,0.2601448637869857,0.24699015484702957
26143,-0.02526510568642798,0.038597298956415005,0.29564283522552925,0.2999067785324277
06007,-0.023463005339435572,0.03912318458446756,0.051397668017538256,-0.016620607200956483
29223,0.2504062398440039,0.34610003497726477,0.6437783199721158,0.7046614494726098
47065,0.11832971800433839,0.14813799887577284,0.16586102290768884,0.09693009882358444
19037,-0.20750417742670513,-0.1108016094088517,0.23166326370347107,0.3129241441713166
42105,0.3741840948448116,0.45898681471200553,0.6361064677896361,0.6082303618711385
22009,0.23078285511866803,0.26968931696716975,0.3697605693263374,0.40764515382836
26149,0.021943817601743076,0.12305910611649656,0.3095729013254786,0.31733247422680416
29009,0.35017754711827365,0.4465449804432855,0.5968912626677623,0.607577894601872
47149,0.19100229021889775,0.24721704987046633,0.2609981411592407,0.15387342053684372
40057,0.3889908256880734,0.4279523293607801,0.5025641025641026,0.6109324758842444
22121,0.135766054272712,0.09614782336360783,0.1214791502753737,0.10527062495566436
21217,0.40543278084714546,0.3898227663073269,0.5103088222281215,0.5123432132300072
47005,0.1622163914184288,0.2563072473083722,0.5126542233470421,0.5701101928374656
30097,0.457513202112338,0.5277909738717339,0.5690900337024555,0.5278004905968929
29045,0.060763888888888895,0.10294573643410854,0.52291917973462,0.5875073659398939
01117,0.5343490396390234,0.5563641490607782,0.5031751471655512,0.4039321444106133
32005,0.1545458079060909,0.2677515928456283,0.32122995228014783,0.2947692307692308
29207,0.39760217161815714,0.4930048189025338,0.693176683235427,0.7198718903619843
48075,0.5596689895470384,0.6738476953907815,0.7432821497120922,0.7165423431329531
28071,0.12356446370530871,0.1555465068931418,0.14784645148151926,0.12260976960095393
20205,0.4076680417374423,0.5404163287374967,0.6309592188397473,0.6145675265553869
05003,0.28118491090025455,0.254074542008844,0.36501806403388565,0.4318697956093869
37013,0.17409821816601473,0.1925600818135333,0.2448832577651595,0.2585597567927038
48203,0.31409129138313324,0.34637342426912904,0.43931118191473223,0.4563446650959273
22003,0.3635787472272103,0.4168278529980658,0.5149810708491076,0.5571865443425077
38095,-0.07101086048454475,0.09278350515463918,0.376429199648197,0.43696763202725725
17113,-0.012171617161716164,0.1106163065589092,0.014722450788024588,-0.039435875037355406
21171,0.5294748124330118,0.5954487989886219,0.7367261069925866,0.7450281425891182
27149,-0.012602058927937476,0.004269702899839911,0.12785046728971955,0.22064896755162244
16029,0.6368867353119322,0.7288524590163935,0.6602965403624381,0.7245316159250585
18179,0.31369999235064633,0.45047206314811944,0.5649622799664711,0.5641992882562278
18177,0.03847769764022124,0.1465158299945008,0.30130987292277617,0.2905813071281477
36029,-0.1753091168252316,-0.1564817089728835,-0.04761407756857183,-0.14723870610395734
08049,0.010953298025999036,0.07210149478708705,0.13485257840949133,0.017527862208713274
